,mslGLB_cluster1,mslGLB_cluster2,mslGLB_cluster3,mslGLB_cluster4,mslGLB_cluster5,mslGLB_cluster6,mslGLB_cluster7,mslGLB_cluster8,mslGLB_cluster9,mslGLB_cluster10,mslGLB_cluster11,mslGLB_cluster12,mslGLB_cluster13,mslGLB_cluster14,mslGLB_cluster15,mslGLB_cluster16,mslGLB_cluster17,mslGLB_cluster18
1995-02-01,143092.43129432626,107730.14340185677,142097.50292056074,115904.1380635246,150335.91056034484,105652.8168252595,151431.8446828358,101980.83280856423,103503.12400095907,109788.68867607527,110121.70577617329,105790.76877170139,134411.97110066374,112520.72458791209,183462.1269707207,140946.136952765,118548.08823529413,164637.84652217742
1995-03-01,143160.3280141844,107738.99204244032,141800.63157126168,115839.00998975411,150006.2653940887,105727.48161764705,151165.34514925373,101959.03258816121,103414.08947410485,109517.14129704301,110167.65568592057,105738.69900173611,134606.2430862832,111981.5934065934,182899.268018018,140532.8125,119091.38786764706,164481.99974798388
1995-04-01,143393.53390957447,107719.55197281168,141542.37368574765,115776.38575819673,149647.21751847293,105780.25789359861,150693.81413246266,101979.191593199,103338.13439098465,109475.76444892473,110241.23702617329,105667.43435329861,134850.98866150444,111438.92513736263,183438.26013513512,140136.58554147466,120255.82720588235,163978.64163306452
1995-05-01,143903.50177304965,107884.81017904509,141365.289135514,115894.44287909837,149468.86545566504,105951.48680795847,150152.95009328358,102194.30494332493,103489.76582480819,109561.52133736559,110329.30110559567,105673.09299045139,135310.8856471239,110991.94711538461,183175.20411036036,140134.82502880186,120088.16176470589,163946.01184475806
1995-06-01,144031.20013297873,107962.9476127321,141206.9034754673,115940.01408811477,149047.7293719212,105983.82893598615,149507.77168843284,102299.72449622166,103570.38443094629,109705.82997311828,110152.65399368231,105601.73611111111,135342.83047566374,110422.86229395604,181696.91019144142,140090.55659562213,119991.28676470589,163849.67237903227
1995-07-01,143907.18085106384,108003.5850464191,141154.39909462616,115899.39421106558,148836.2838669951,106171.13159602076,149213.38036380595,102313.27337846348,103544.19057704603,109718.16196236559,109891.37522563177,105529.06629774306,135135.6851493363,110280.41723901099,182961.93693693692,140124.03513824884,120414.30147058824,164628.3959173387
1995-08-01,144089.82158687944,108110.69504310345,141281.67713200932,115953.84989754099,149049.69981527096,106137.60002162629,149561.182369403,102412.43112405541,103578.60653772378,109550.28141801075,110143.43129512636,105454.78244357639,135520.29521570797,110611.09203296703,183638.16159909908,140027.5597638249,120508.26286764706,164615.60609879033
1995-09-01,143784.45811170214,108208.4113892573,141462.40143107474,116020.66214139345,149453.94858374386,106269.61775519031,150221.04127798506,102418.70473866498,103625.86017423273,109601.89012096774,110156.83664259927,105540.03363715278,135127.4336283186,111295.53571428571,183560.00844594592,140312.6980126728,119624.10845588235,164943.44758064515
1995-10-01,143500.12743794327,107931.3577586207,141538.23744158878,115877.14395491804,149994.92764778328,105915.94669117646,150877.8218283582,102199.31911209067,103474.17179507672,109443.85920698925,110088.53790613718,105525.41775173611,134789.63979535399,112000.9271978022,183490.89949324323,140513.75288018433,120092.1875,164510.12474798388
1995-11-01,143250.29366134753,107939.23449933688,141837.32476635513,115871.83273565574,150333.30895935962,105884.42906574394,151345.90135261192,102126.16301952141,103480.47574328644,109506.00218413978,109965.21040162454,105617.29871961806,134515.74253318584,112371.03365384616,183816.0965653153,140795.4817108295,119355.72610294117,165201.80191532258
1995-12-01,143002.2772606383,107765.86331233422,142186.8246203271,115916.10655737706,150625.1693349754,105764.21118079584,151943.6275652985,102002.19419080604,103529.72246643223,109244.18262768816,110019.90636281589,105749.72873263889,134224.4572732301,113043.85302197802,183244.92539414414,140864.17410714287,118531.86580882354,164347.37903225806
1996-01-01,142756.13918439718,107666.00629973474,141959.72911799065,115760.78637295082,150277.22059729067,105657.98821366782,151621.28031716417,101867.75031486145,103407.25903132992,109479.50268817204,110013.09792418772,105698.94476996528,134058.52461283188,112765.9684065934,183881.01773648648,140560.87629608295,119139.67830882354,165140.59349798388
1996-02-01,142915.58067375887,107656.4074933687,141894.87441588784,115753.52715163935,150138.38516009855,105625.98669982699,151344.87523320894,101871.79431675063,103381.68957800511,109713.21824596774,110080.5166967509,105737.27756076389,134329.1413163717,112669.33379120879,183802.442286036,140586.16791474656,119295.48713235295,164995.55821572582
1996-03-01,143058.2613031915,107758.99577254642,141667.70224883177,115777.58709016394,149769.46967364533,105728.5061634948,150840.00116604476,101937.21072103274,103404.0660965473,109424.29015456988,110250.9702166065,105754.84212239584,134588.84471792038,111841.62946428571,183203.30799549547,140379.08986175116,119455.3125,164510.1499495968
1996-04-01,143497.733820922,107862.63469827586,141498.09433411213,115838.74231557378,149695.01616379313,105773.12121539791,150594.921875,102066.5774559194,103414.20136668798,109572.61844758064,110258.25530234657,105685.34071180556,134961.4180033186,111585.3021978022,183578.75844594592,140277.55256336406,119627.74816176471,164515.21547379033
1996-05-01,143944.6642287234,107930.33819628647,141394.92917640187,115964.36859631148,149440.91748768475,105849.0187067474,150189.40648320894,102242.48071473552,103541.68598145779,109700.39902553763,110347.29805956679,105672.51519097222,135376.1165652655,111131.06112637362,182904.08924549547,140194.2864343318,119893.46507352941,163994.20992943548
1996-06-01,143966.99357269504,107931.57949270557,141309.98466705607,115956.42802254099,149159.82527709362,105800.66500865051,149591.0680970149,102363.06281486145,103597.2806106138,109966.75067204301,110065.06092057761,105606.12250434028,135287.31678650444,110542.60817307692,183275.57010135133,140332.0780529954,120410.625,164237.17867943548
1996-07-01,143979.26640070922,108111.47214854111,141233.9442172897,115921.88012295082,148987.39993842365,106045.33412629757,149350.85704291044,102431.00598236776,103665.55207001278,110016.85147849462,109921.72833935019,105578.42068142361,135248.2819413717,110390.39320054944,182652.78012387385,140314.12730414746,120588.77757352941,164127.98639112903
1996-08-01,143928.86192375887,108059.412301061,141353.91355140187,116020.15881147541,149038.01570197046,105999.77292387543,149687.54081156716,102397.17018261964,103638.54899296675,109819.44304435483,109952.49041064981,105488.30295138889,135208.03028207965,110683.05288461538,182932.18609234234,140336.50633640552,120076.23161764706,164382.39037298388
1996-09-01,143608.18927304965,108009.98425066312,141263.08776285045,115858.39267418033,149287.26908866997,105850.71366782006,150052.15135261192,102294.85595088161,103520.18162563938,109528.98605510753,109652.60886732851,105405.78342013889,134665.74944690266,111151.71703296703,183431.8412162162,140142.58712557604,119634.07169117648,164856.70992943548
1996-10-01,143491.05718085106,108070.99013594164,141629.9503504673,115889.5043545082,150043.24969211823,106162.49189013841,150935.6343283582,102242.45316435768,103500.16983695651,109532.88390456988,110182.86890794223,105576.89615885417,134954.73589601772,111888.65899725274,183718.95411036036,140558.42813940093,119884.93566176471,164726.97202620967
1996-11-01,143150.5707003546,107803.17266246684,141774.65683411213,115784.47361680328,150400.19242610838,105796.92906574394,151433.12733208956,102051.893104534,103396.98289641943,109773.2190860215,109914.09634476535,105598.57313368056,134445.81028761063,112604.94505494506,182498.5008445946,140938.28125,119658.25367647059,164402.72177419355
1996-12-01,142794.96897163123,107712.0213030504,142040.54468457942,115702.66137295082,150524.11483990148,105731.11753892733,151826.0144589552,101990.9870906801,103421.55930306905,109328.01999327957,110017.65568592057,105672.86783854167,134267.07342367258,112666.90418956043,183334.058277027,140684.45060483873,119071.66360294117,164990.09576612903
1997-01-01,142928.48515070922,107778.42340848806,142129.43195093458,115872.8125,150422.77170566504,105853.91165657439,151740.8582089552,101939.41081549118,103483.62372122762,109379.30107526881,110170.30403880867,105726.07421875,134281.05641592923,112570.11504120879,183749.91554054053,140903.6614343318,118407.15992647059,164673.02797379033
1997-02-01,142826.6954787234,107809.48068633952,142084.1304030374,115747.17981557378,150557.23137315272,105920.48551038062,151492.11170708956,101939.8693324937,103437.09139226342,110271.92960349462,110144.66098826715,105764.78949652778,134155.79023783188,112472.99107142857,183568.10247747746,141245.64732142858,119394.76102941176,164800.15751008064
1997-03-01,143162.30607269504,107735.03605769231,141921.0207359813,115810.03842213115,150059.75985221675,105836.6133217993,151135.68680037314,101992.63814546599,103419.40736892582,109801.8313172043,110319.62996389891,105793.51128472222,134736.2728152655,111891.36332417582,182868.8133445946,140716.05702764977,119970.67095588235,164147.56804435485
1997-04-01,143771.25997340426,107813.88428381963,141696.6559579439,115926.55225409837,149785.76046798032,105881.51762543252,150845.86054104476,102123.80943010075,103485.62080402813,109432.45127688171,110358.0240297834,105735.63639322917,135132.20754977877,111519.07623626373,182514.8859797297,140280.5407546083,119700.46875,163829.16456653227
1997-05-01,143751.30762411348,107903.35709549072,141472.83513434578,115875.19082991804,149534.00169334977,105884.09385813148,150316.56949626864,102211.19135705288,103492.98273657289,109657.62768817204,110262.70024819495,105638.8671875,135215.04770464604,110829.17239010989,182547.76182432432,140326.0476670507,119739.64154411765,163354.9836189516
1997-06-01,144108.98160460993,107803.32393899205,141346.32009345794,116003.38498975411,149085.9182573892,105945.52605968858,149659.84724813432,102289.74535579345,103522.72618286444,109657.04385080644,110339.44043321299,105576.95041232639,135417.47787610622,110521.20535714286,182364.9070945946,140039.58453341015,120161.30514705883,163828.4904233871
1997-07-01,144173.13829787236,108180.47703912467,141299.76270443926,115943.83709016394,149001.3161945813,106330.97696799308,149328.85377798506,102436.75220403023,103600.70832001278,109967.89314516129,110388.96378610109,105606.41276041667,135835.89947455755,110364.93818681319,182766.26548423423,140325.72724654377,120364.77941176471,163580.09072580645
1997-08-01,144164.74401595746,108097.68733421751,141409.84594042055,116067.24129098361,149178.51370073893,106262.97037197232,149681.17420708956,102449.85044080604,103638.9466112532,109770.43010752687,110200.77842960288,105568.37022569445,135488.72027101772,110558.88564560439,182047.42398648648,140359.85023041474,120105.48713235295,163625.3843245968
1997-09-01,143935.07313829788,107965.64157824934,141658.96977219626,116106.58427254099,149602.0974445813,105979.84158737023,150415.8057369403,102331.09650503779,103521.47138746803,109452.97799059139,110072.54907490975,105438.32194010417,135158.8875829646,111491.92135989011,182853.4065315315,140377.39415322582,119853.37316176471,164708.16532258064
1997-10-01,143711.63009751774,108005.19520888594,141883.29074182242,116052.28611680328,150074.36499384238,105973.97004757785,151298.99720149252,102258.34973236776,103464.43014705883,109221.19875672042,110168.92768501805,105580.59624565972,135091.80033185842,112027.07760989011,183204.30743243243,140487.56840437787,119775.49632352941,164744.77696572582
1997-11-01,143522.1520390071,107872.33090185677,141946.7691296729,116055.9336577869,150300.45412561577,105678.53589965397,151505.35214552237,102183.91648299748,103456.27197890026,109418.53998655913,110139.73093411552,105717.13053385417,134687.43086283188,112443.8959478022,183157.2635135135,140530.32474078343,119971.79227941176,164510.88709677418
1997-12-01,143145.67819148937,107725.02072281168,142146.87865070094,115902.45517418033,150589.9861453202,105785.58336937716,151803.22994402985,102046.58178526448,103430.56665601023,109502.08333333333,110243.81768953068,105804.82313368056,134475.39408185842,112773.25721153845,183742.82094594592,140716.8706797235,119915.72610294117,164764.24521169355
1998-01-01,142976.46276595746,107731.28522877985,142179.86273364484,115915.06659836066,150494.55049261084,105860.94831314878,151749.95335820894,101937.78731108311,103375.49852141943,109580.62415994624,110174.35694945848,105771.13172743056,134338.1395188053,112759.79567307692,183948.73310810808,140790.16777073735,118224.39338235295,164873.5572076613
1998-02-01,143434.2531028369,107830.05014920424,142206.60776869158,116097.12730532787,150476.6240763547,105813.07309688581,151580.97014925373,102077.1922229219,103496.8849904092,109307.66549059139,110298.68287454873,105856.16861979167,134622.23797013276,112310.46531593407,183452.65343468467,140624.79118663594,118964.70588235295,164509.00327620967
1998-03-01,143410.73249113475,107741.48085212201,141960.92289719626,115977.96746926231,150140.9829125616,105741.87121539791,151206.47737873133,101978.21945843828,103389.07848465473,109787.9158266129,110322.9862364621,105794.33865017361,134759.9592090708,111975.50652472526,183510.93749999997,140651.3608870968,119567.20588235295,164331.78553427418
1998-04-01,143719.59773936172,107834.91172082227,141665.15405957942,116016.3012295082,149781.7618534483,105862.58650519031,150730.38129664178,102128.47921914357,103415.67994725064,109874.81098790323,110573.91696750902,105896.33246527778,135138.69261615045,111247.41586538461,183694.8198198198,140247.5806451613,120829.13602941176,163920.57081653227
1998-05-01,143921.836214539,107864.17854774535,141412.94903621494,115954.80020491804,149549.18796182267,105753.01146193771,150197.30060634328,102269.1376731738,103524.49848145779,109737.85702284945,110302.65963447653,105758.0322265625,135290.74253318584,111197.73351648351,182143.3065878378,140123.9199308756,120789.26470588235,163496.71118951612
1998-06-01,143979.52127659574,108035.61836870026,141314.79629088784,115969.15087090165,149220.43180418722,105933.70728806227,149552.4953358209,102421.49913413098,103631.46978900256,109904.0028561828,110191.41189079422,105686.40679253472,135395.74115044248,110552.52403846153,183451.80180180178,140247.5554435484,120578.01470588235,164368.37827620967
1998-07-01,144039.06804078014,108261.29186007958,141294.27205023365,116020.97079918033,148887.93488300493,106375.00540657439,149392.34491604476,102455.59666246851,103646.52933184143,109972.22362231182,110331.57434566788,105662.39963107639,135492.64380530975,110260.98901098901,184115.09009009006,140221.66258640552,120584.00735294117,164835.10584677418
1998-08-01,143997.9332890071,108269.00281830238,141385.24021612148,116025.68007172132,149062.22290640394,106223.4347967128,149706.13922574627,102457.30281801007,103602.7103980179,109820.42590725806,110248.15828068592,105575.64832899306,135475.96792035399,110683.90281593407,184202.0903716216,140292.49351958526,120624.375,165239.61693548388
1998-09-01,143854.27194148937,108229.19015251989,141400.24824766355,116009.76434426231,149374.81527093597,106232.7043685121,150149.1895988806,102426.6392474811,103575.49452525575,109486.9665658602,110132.837883574,105478.2470703125,135207.93694690266,111209.41792582418,183587.86599099098,140101.79291474656,120069.09007352941,165023.67691532258
1998-10-01,143474.05252659574,108112.82327586207,141573.51051401868,115939.64139344262,149981.47321428574,106185.94831314878,150757.67840485074,102288.03329659949,103537.60090313299,109666.20463709677,110122.62804602888,105632.62532552084,134872.61131084073,111912.42273351648,183511.68355855855,140728.50302419355,120191.58088235295,165071.3898689516
1998-11-01,143084.8902925532,107864.06457228116,141735.02482476635,115835.29713114754,150346.59790640394,105924.62964965397,151336.24650186565,102093.95072418136,103448.76118925831,109678.38541666666,110152.87680505415,105691.66666666667,134567.39491150444,112190.24725274724,183610.3885135135,140773.27548963134,120060.3768382353,165154.37878024194
1998-12-01,142888.90181737588,107784.14912135279,142012.1531834112,115805.8606557377,150710.94904556652,105876.36516003459,151751.73740671642,102018.99992128463,103483.01530530691,110095.0226814516,110244.3648465704,105829.34841579861,134336.53553650444,112901.66552197802,183205.39132882882,141223.8983294931,119998.29044117648,164957.39037298388
1999-01-01,142738.43639184398,107702.14066644563,141898.41924649532,115741.66111680328,150387.53848522168,105758.1909602076,151571.65345149252,101908.77479534004,103424.49248721228,110023.89952956988,110161.45363267147,105749.96744791667,134081.40210176993,112626.09031593407,183620.15061936935,140951.78931451612,119631.54411764706,164883.07081653227
1999-02-01,142787.6052748227,107718.77693965517,141981.08936915887,115845.78637295082,150295.8705357143,105773.17257785467,151548.22178171642,101926.71402707808,103467.90581042199,109919.30023521505,110293.7274368231,105863.59592013889,134268.55641592923,112527.54979395604,183744.0385698198,140894.71486175116,119851.44301470589,164809.80342741936
1999-03-01,143064.47805851063,107679.66470490716,141444.31950934578,115714.44031762295,149717.93796182267,105673.57807093425,150728.76632462686,101897.06391687656,103325.91012627877,109674.2943548387,110328.15884476535,105739.78135850695,134593.75691371682,111584.89010989011,183745.22804054053,140392.26310483873,120511.06617647059,164658.77646169355
1999-04-01,143549.81161347518,107838.23565981432,141452.98627336448,115845.79405737706,149752.90563423646,105847.79141435986,150460.6051772388,102124.43718513854,103474.0259351023,109814.73454301075,110374.96333483755,105751.25054253472,135215.25857300888,111421.9007554945,182969.580518018,140371.60858294932,120548.60294117648,164472.71925403227
1999-05-01,143851.9725177305,107909.33562665782,141345.16282126168,115904.3199282787,149402.29371921183,105823.41046712802,149918.0270522388,102255.55533690176,103536.08136189257,109789.6001344086,110302.90782942239,105701.65473090278,135227.0430033186,111043.76717032967,183272.74774774772,140288.11923963134,120119.24632352941,164298.32409274194
1999-06-01,144022.772606383,107931.39920424404,141299.30271612148,115984.48898565574,149103.66379310345,105814.5355752595,149554.64085820894,102322.20363664987,103580.80442774936,109947.37483198925,110209.05629512636,105629.20464409722,135441.70699668143,110513.80494505494,182351.22466216216,140308.87816820276,120318.14338235295,163939.4279233871
1999-07-01,144060.31139184398,108163.0988892573,141193.2425525701,115939.12397540985,148848.11037561577,106210.06704152249,149270.3125,102459.46158690176,103652.75435581841,109840.27217741935,110264.45735559567,105628.15483940972,135591.72773783188,110268.96462912088,182698.902027027,140251.39688940093,120733.64889705883,164520.5015120968
1999-08-01,144105.08089539007,108140.62085543766,141391.80052570094,116058.16726434427,149022.17903325125,106224.65938581314,149615.380130597,102466.49677267003,103661.72774136829,109680.2503360215,110288.97224729242,105583.43098958334,135548.2404590708,110552.95329670329,182406.5878378378,140119.7760656682,120297.33455882354,163737.24168346776
1999-09-01,143749.79499113475,108118.93650530504,141390.8367406542,116014.48130122952,149318.02262931035,106176.61926903114,150076.1951958955,102347.01471977329,103552.56253996164,109521.37096774192,110148.7674864621,105538.83463541667,135123.61034292038,111099.92273351648,183435.36036036036,140171.60858294932,120158.38235294117,164560.4712701613
1999-10-01,143559.58000886525,108153.5539622016,141596.91150700932,115935.30097336066,149969.66594827588,106007.78276384082,150769.88689365672,102314.27306360201,103555.43678069054,109670.45530913978,110177.89654783394,105653.466796875,134996.80240597346,111976.7342032967,183723.59234234234,140678.59302995392,120045.19301470589,165042.3765120968
1999-11-01,143220.60616134753,107891.01044429708,141816.67640186916,115843.90625,150387.70782019707,105864.78157439445,151434.94053171642,102134.02078085642,103475.68734015345,109522.37063172042,110133.73759025271,105673.15266927084,134706.08407079647,112376.95741758241,183377.36486486485,140917.95434907835,120167.46323529413,164508.0141129032
1999-12-01,142961.40846631207,107780.81482095491,142030.73890186916,115823.26460040985,150742.57620073893,105850.5812067474,151838.63689365672,102013.1100440806,103471.12472026853,109829.56149193548,110196.61270306859,105811.34982638889,134409.90735619472,112971.97802197802,183251.65399774772,141151.52289746545,119601.24080882354,164706.77923387097
2000-01-01,142836.03723404257,107629.64190981432,141978.56673481307,115769.5555840164,150459.78679187194,105579.63343425604,151567.53731343284,101880.93513853903,103419.79899296675,109848.04267473117,110143.43411552346,105798.1201171875,134214.2007743363,112810.25927197802,183221.82573198195,141143.1379608295,120000.625,164586.9077620968
2000-02-01,142928.56272163123,107804.0140086207,141953.6872079439,115862.69723360657,150425.78509852217,105880.10921280277,151393.10284514923,101942.64208123425,103520.31949328644,110048.52570564515,110350.82355595668,105848.40494791667,134330.1196073009,112480.90659340659,183883.0447635135,141255.22033410138,119216.71875,164616.5259576613
2000-03-01,143124.4791666667,107779.23781498674,141708.9442172897,115836.99923155739,150055.33790024632,105877.87089100346,151018.895755597,101930.64585957178,103399.17379315857,109624.16414650537,110347.95521209386,105768.41905381945,134614.77461283188,111851.9059065934,183434.63541666666,140635.789890553,119821.53492647059,164668.66809475806
2000-04-01,143420.20722517732,107867.91072612732,141437.2663551402,115823.03919057378,149549.67287561577,105855.73637543252,150384.03101679104,102066.3235988665,103434.35202205883,109766.19203629032,110416.97879061372,105754.01475694445,135057.04507743364,111301.76854395604,183693.4403153153,140280.09432603687,120413.63970588235,164562.66381048388
2000-05-01,143920.50088652482,107904.34557360742,141312.54015771026,115900.01024590165,149389.6089901478,105889.70588235294,149941.05643656716,102240.27865239294,103512.14234335038,109779.14566532258,110355.21209386282,105678.9306640625,135385.59872787612,110879.08653846153,183168.72184684683,140261.23271889403,119905.98345588235,164290.7006048387
2000-06-01,144046.7253989362,107999.31407493369,141262.6606308411,115917.23104508198,149105.36483990148,105998.54292820068,149521.22201492536,102334.4832336272,103586.41803868287,109923.5131048387,110287.59025270758,105660.35698784722,135569.25815818584,110554.28399725274,182508.86120495494,140413.73487903227,120237.46323529413,163698.6580141129
2000-07-01,144015.08754432626,108025.17821618037,141130.6147780374,115905.16521516394,148820.47028940887,106189.92484861592,149312.45918843284,102333.3654754408,103570.10469948848,109854.54889112903,110058.40760379062,105567.99858940972,135306.82038163717,110258.89423076923,182839.46368243243,140174.52476958526,120535.41360294117,164546.41507056452
2000-08-01,143854.67087765958,108080.41901525199,141252.56279205607,115900.05379098361,149047.33682266012,106180.44982698961,149549.0321828358,102370.75920969773,103594.77201886188,109832.93850806452,110014.71119133574,105529.86924913195,135214.99585176993,110576.52815934065,182971.6849662162,140382.13565668202,120330.77205882354,164450.4914314516
2000-09-01,143810.04543439718,108114.806448939,141403.39515186916,115984.0637807377,149344.63131157638,106124.81076989618,150175.0524720149,102346.59359256926,103547.64825767263,109596.46757392473,109876.72326263538,105431.30967881945,135021.8196902655,111238.12671703297,182876.09093468467,140246.241359447,119725.21139705883,164254.46068548388
2000-10-01,143384.25864361704,108035.41942970823,141555.64398364484,115841.46132172132,149979.44504310345,106133.56131055363,150762.41254664178,102235.9689861461,103514.88570971867,109769.36743951612,110172.82547382671,105620.63259548611,134870.62016039825,111959.48660714286,182867.79279279278,140717.85354262672,120135.59742647059,164535.29485887097
2000-11-01,143006.22783687944,107749.49850795756,141749.42318925232,115734.65035860657,150319.19258004928,105745.3070934256,151380.74860074627,102045.90876889168,103397.79711476981,109568.12836021505,110044.79354693141,105639.37717013889,134391.890210177,112541.65521978022,182991.11768018018,140720.93533986175,119994.7518382353,164396.90650201612
2000-12-01,142789.178856383,107647.15061339522,141929.82257593458,115737.10809426231,150508.478294335,105748.41317041522,151652.85680970148,101950.1082336272,103459.58679667518,109625.73504704301,110067.26929151625,105772.97905815972,134228.62278761063,112633.82554945054,182766.5751689189,141102.05213133642,119211.83823529413,164611.9077620968
2001-01-01,142987.8047429078,107759.65890251989,141958.86390186916,115816.26536885246,150521.82496921183,105745.46118079584,151630.44542910447,101941.68175377834,103507.48381553708,109827.49495967741,110219.49458483755,105839.29307725695,134183.7769634956,112556.03537087912,183410.5644707207,141062.68361175116,119143.16176470589,164464.29561491936
2001-02-01,142627.09441489363,107645.2233919098,141886.32447429906,115661.66111680328,150286.81111453203,105648.99437716263,151340.0769589552,101862.7164672544,103379.39078484655,109754.51108870967,110192.12545126354,105770.96354166667,134248.29231194692,112353.95776098901,183932.8758445946,140981.94124423963,119947.85845588235,164491.3117439516
2001-03-01,143169.34840425532,107731.37848143236,141705.92143691587,115839.2699795082,149883.45905172414,105779.54692906573,150992.7588619403,101982.71410579345,103447.0248561381,109433.67355510753,110264.25710740073,105734.43739149306,134612.42049225664,111769.30803571428,183381.69341216216,140394.0668202765,119856.22242647059,164599.17464717742
2001-04-01,143518.84419326243,107838.73300729443,141513.24839369158,115810.86193647541,149679.19488916258,105806.27162629757,150615.30433768657,102085.52621221662,103431.96031809463,109938.39465725806,110469.92046480144,105783.61545138889,135106.20506084073,111443.78434065933,183393.45439189186,140486.5963421659,120576.3143382353,164918.1703629032
2001-05-01,143819.0104166667,107824.32236405836,141287.36127336448,115884.83862704919,149309.3403633005,105785.66717128028,149868.79664179104,102214.52298488664,103500.05894341432,109635.24025537634,110109.74729241878,105638.85904947917,135144.98755530975,110915.9684065934,183503.76548423423,140309.3029953917,120054.88970588235,164203.76134072582
2001-06-01,144005.76795212767,108061.53431697613,141198.3754380841,115840.0755635246,149029.04094827588,105960.2400519031,149378.60890858207,102340.48921599495,103575.73429507672,109832.40507392473,110210.3903429603,105595.068359375,135547.63205199115,110406.72218406593,183055.25056306305,140314.93735599078,120269.88051470589,164458.1023185484
2001-07-01,143997.8003102837,108073.07899535808,141208.4477219626,115928.9818135246,148921.8172721675,106113.79757785467,149359.4624533582,102367.39806360201,103613.45208599744,110022.30762768816,110209.78959837546,105567.71104600695,135475.5842090708,110321.76339285714,182100.54898648648,140242.4035138249,120426.66360294117,163382.6927923387
2001-08-01,143948.78656914894,108228.44827586207,141263.76314252336,115923.3837090164,149066.9065578818,106457.59353373702,149650.9853078358,102443.45678526448,103651.79128037085,109856.56502016129,110119.39305054152,105516.57986111111,135286.01355088496,110746.37706043955,183251.1402027027,140366.43865207373,120369.51286764706,164382.6423891129
2001-09-01,143806.8207003546,108130.84590517242,141409.84959112148,115961.82505122952,149381.62715517243,106139.32471885813,150238.89925373133,102357.56848236776,103555.65357257033,109398.37869623656,110144.02357851986,105491.75347222222,135071.6779590708,111309.4007554945,183433.54448198195,140291.07502880186,120048.97977941176,165070.47001008064
2001-10-01,143433.51063829788,108041.22596153847,141635.75496495326,115870.3624487705,150011.23768472907,106128.44128460207,150830.33465485074,102227.39688287153,103500.15585038363,109636.3533266129,110062.20667870036,105611.05414496528,134729.71515486727,111895.03777472526,183421.12190315314,140772.86146313365,120169.45772058824,164487.3991935484
2001-11-01,143223.85859929078,107920.55288461539,141879.34798481307,115821.18724385246,150371.57481527096,106004.13332612456,151489.98367537314,102124.28172229219,103465.97965952686,109461.4037298387,110119.01229693141,105660.02604166667,134581.79964048674,112388.54739010989,184223.02224099098,140838.4504608295,119506.13970588235,165026.6381048387
2001-12-01,142964.47805851063,107672.04907161804,142155.30446845794,115783.8025102459,150597.44073275864,105757.4232266436,151864.31902985074,101963.60595088161,103392.68702046035,109316.91028225806,109994.39305054152,105712.57052951389,134223.02267699115,113119.25652472526,183146.558277027,140852.7829781106,119556.39705882354,164414.68623991936
2002-01-01,142924.72296099292,107693.4723143236,142205.0379672897,115826.89421106558,150666.46012931035,105728.86570069204,151763.08885261192,101949.26204345087,103475.34466911765,109870.93834005376,110127.34939079422,105783.99251302084,134219.44828539825,112605.84649725274,183274.86627252251,141252.38335253455,119599.84375,164782.95110887097
2002-02-01,142915.8521719858,107723.21991047745,142171.73262266355,115872.25794057378,150530.72275246307,105733.47750865051,151739.54640858207,101976.56053211587,103479.34882512788,109857.65288978493,110285.30573104693,105896.16427951389,134418.91938606196,112400.9529532967,182922.03688063062,141109.36779953918,119866.54411764706,164434.89793346776
2002-03-01,143215.37012411348,107688.9360908488,141749.36112733645,115805.31890368853,149936.44165640394,105673.19690743944,151035.7567630597,101940.84540302267,103414.9646339514,109903.95245295699,110277.95577617329,105791.97048611111,134695.60287610622,111736.06627747252,183137.82376126124,140636.71875,120062.70220588235,164098.80922379033
2002-04-01,143441.1402925532,107760.68260941644,141480.68779205607,115788.88191598361,149635.09082512316,105641.44679930796,150544.67117537314,102033.42647984886,103367.88483056266,109874.65557795699,110318.59487815884,105708.60188802084,134941.22303650444,111277.73008241758,183659.38203828828,140364.2317108295,119827.85845588235,164799.38256048388
2002-05-01,143718.63918439718,107795.25033156498,141339.59185163552,115841.94672131148,149376.26616379313,105777.75194636677,149931.47154850746,102141.07958123425,103445.23157768542,109957.27486559139,110098.75338447653,105586.00531684028,135121.5258573009,111054.28399725274,182294.37640765763,140332.96370967742,120069.6875,163739.77444556452
2002-06-01,144044.83045212767,108100.26110742705,141264.9094626168,115874.28150614754,149108.52832512316,106218.69052768165,149550.2040578358,102367.4925220403,103583.23509430946,109989.33971774192,110131.25,105593.26443142361,135452.99018252213,110431.77369505494,182741.40624999997,140275.72724654377,120089.4393382353,164681.85483870967
2002-07-01,144183.54388297873,108069.16238395225,141273.46670560745,115977.77407786886,148954.91071428574,106208.6964749135,149525.73460820894,102436.12444899244,103657.6296755115,110004.91011424731,110123.61518501805,105578.41254340278,135437.4032079646,110316.44059065933,181968.17989864864,140303.0457949309,120374.7518382353,163960.28855846776
2002-08-01,143943.40647163123,108168.69612068965,141328.74196845794,115920.2856045082,149059.99846059116,106447.71031574394,149616.651119403,102383.48748425693,103587.78772378516,109790.40238575268,110205.5392599278,105514.05978732639,135379.57688053098,110628.06490384616,181733.38963963962,140282.92770737328,120042.37132352941,163639.07510080645
